
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|system|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|-LRB-|-LRB-|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|-LRB-|-LRB-|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|-LRB-|-LRB-|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|CRS|NNP|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|CRS|NNP|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|CRS|NNP|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|-RRB-|-RRB-|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|-RRB-|-RRB-|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|-RRB-|-RRB-|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|is|VBZ|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|is|VBZ|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|is|VBZ|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|a|DT|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|a|DT|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|a|DT|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|computerized|JJ|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|computerized|JJ|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|computerized|JJ|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|system|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|system|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|system|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|used|VBN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|used|VBN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|used|VBN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|to|TO|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|to|TO|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|to|TO|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|store|VB|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|store|VB|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|store|VB|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|and|CC|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|and|CC|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|and|CC|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|retrieve|VB|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|retrieve|VB|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|retrieve|VB|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|information|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|information|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|information|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|and|CC|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|and|CC|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|and|CC|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|conduct|VB|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|conduct|VB|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|conduct|VB|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|transactions|NNS|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|transactions|NNS|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|transactions|NNS|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|related|VBN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|related|VBN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|related|VBN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|to|TO|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|to|TO|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|to|TO|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|air|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|air|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|air|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|travel|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|travel|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|travel|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|hotels|NNS|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|hotels|NNS|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|hotels|NNS|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|car|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|car|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|car|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|rental|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|rental|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|rental|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|or|CC|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|or|CC|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|or|CC|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|other|JJ|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|other|JJ|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|other|JJ|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|activities|NNS|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|activities|NNS|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|activities|NNS|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|.|.|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|.|.|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|.|.|O|reservation system|is|system

 ----------
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|For|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|example|NN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|the|DT|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|2008|CD|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Consumer|NN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Electronics|NNPS|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Show|NNP|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|took|VBD|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|place|NN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|in|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|the|DT|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Las|NNP|CITY|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Vegas|NNP|CITY|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Convention|NNP|LOCATION|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Center|NNP|LOCATION|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|during|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|January|NNP|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|7-10|CD|NUMBER|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|2008|CD|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|and|CC|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|the|DT|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|2008|CD|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|MacWorld|NNP|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Conference|NNP|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|took|VBD|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|place|NN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|at|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|the|DT|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Moscone|NNP|LOCATION|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Center|NNP|LOCATION|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|747|CD|NUMBER|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Howard|NNP|CITY|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Street|NNP|LOCATION|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|San|NNP|CITY|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Francisco|NNP|CITY|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|CA|NNP|STATE_OR_PROVINCE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|94103|CD|NUMBER|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|during|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|January|NNP|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|14-18|CD|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|2008|CD|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|.|.|O|Consumer Electronics Show|took|place
