
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
The NTSS creates an account for each customer to record service charges, payments received, and maintain the account balances.|payments|NNS|O|NTSS|maintain|account balances
The NTSS creates an account for each customer to record service charges, payments received, and maintain the account balances.|payments|NNS|O|customer|record|service charges
The NTSS creates an account for each customer to record service charges, payments received, and maintain the account balances.|received|VBD|O|NTSS|maintain|account balances
The NTSS creates an account for each customer to record service charges, payments received, and maintain the account balances.|received|VBD|O|customer|record|service charges
The NTSS creates an account for each customer to record service charges, payments received, and maintain the account balances.|,|,|O|NTSS|maintain|account balances
The NTSS creates an account for each customer to record service charges, payments received, and maintain the account balances.|,|,|O|customer|record|service charges
The NTSS creates an account for each customer to record service charges, payments received, and maintain the account balances.|and|CC|O|NTSS|maintain|account balances
The NTSS creates an account for each customer to record service charges, payments received, and maintain the account balances.|and|CC|O|customer|record|service charges
The NTSS creates an account for each customer to record service charges, payments received, and maintain the account balances.|maintain|VB|O|NTSS|maintain|account balances
The NTSS creates an account for each customer to record service charges, payments received, and maintain the account balances.|maintain|VB|O|customer|record|service charges
The NTSS creates an account for each customer to record service charges, payments received, and maintain the account balances.|the|DT|O|NTSS|maintain|account balances
The NTSS creates an account for each customer to record service charges, payments received, and maintain the account balances.|the|DT|O|customer|record|service charges
